backbone,method,split_index,setting,analysis_unit,attribute,metric,gap_max_minus_min,eligible_groups,patient_outcome_aggregation,patient_score_aggregation
convnext_tiny,joint_erased,2,internal_test,patient,sex,sensitivity,0.13991359255566638,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,internal_test,patient,sex,fpr,0.010045065420247634,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,internal_test,patient,sex,fnr,0.13991359255566638,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,internal_test,patient,sex,ppv,0.09302894082816127,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,internal_test,patient,age_group,auroc,0.10342943587045239,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,internal_test,patient,age_group,auprc,0.20535727944037196,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,internal_test,patient,age_group,brier,0.03348644799232846,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,internal_test,patient,age_group,ece,0.02363605490362127,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,internal_test,patient,age_group,sensitivity,0.1124401913875599,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,internal_test,patient,age_group,fpr,0.3044423734078907,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,internal_test,patient,age_group,fnr,0.1124401913875599,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,internal_test,patient,age_group,ppv,0.01860029439314867,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,internal_test,patient,sex_age,auroc,0.2253790240568161,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,internal_test,patient,sex_age,auprc,0.45645319578867705,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,internal_test,patient,sex_age,brier,0.038627081970997,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,internal_test,patient,sex_age,ece,0.027396321612648246,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,internal_test,patient,sex_age,sensitivity,0.2727272727272727,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,internal_test,patient,sex_age,fpr,0.15248653785239152,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,internal_test,patient,sex_age,fnr,0.2727272727272727,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,internal_test,patient,sex_age,ppv,0.0999541914796152,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,sex,auroc,0.01975350925725594,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,sex,auprc,0.01677398679761244,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,sex,brier,0.034254455074015144,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,sex,ece,0.04011208083751969,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,sex,sensitivity,0.07692307692307698,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,sex,fpr,0.02163532177490457,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,sex,fnr,0.07692307692307698,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,sex,ppv,0.05176855591143298,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,age_group,auroc,0.0604206811835305,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,age_group,auprc,0.2722313327872238,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,age_group,brier,0.03868748491025442,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,age_group,ece,0.07735351783889736,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,age_group,sensitivity,0.05930577359148781,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,age_group,fpr,0.07625248289560804,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,age_group,fnr,0.05930577359148781,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,age_group,ppv,0.2049943883277217,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,sex_age,auroc,0.10971756069795302,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,sex_age,auprc,0.3492984828238181,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,sex_age,brier,0.10045322362326317,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,sex_age,ece,0.13846705024077566,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,sex_age,sensitivity,0.17613636363636365,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,sex_age,fpr,0.11146601146601143,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,sex_age,fnr,0.17613636363636365,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,2,external_full,patient,sex_age,ppv,0.34497354497354504,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,sex,auroc,0.03309119146693662,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,sex,auprc,0.014062417952887318,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,sex,brier,0.01634013361962376,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,sex,ece,0.008866197507662437,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,sex,sensitivity,0.05750487329434695,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,sex,fpr,0.03020944748246246,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,sex,fnr,0.05750487329434695,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,sex,ppv,0.06924825330834686,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,age_group,auroc,0.08364799281652036,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,age_group,auprc,0.4806909453933436,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,age_group,brier,0.020955310973547057,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,age_group,ece,0.01933588319586109,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,age_group,sensitivity,0.125,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,age_group,fpr,0.273822799867529,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,age_group,fnr,0.125,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,age_group,ppv,0.04081460199425385,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,sex_age,auroc,0.09809437386569886,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,sex_age,auprc,0.3119136509531546,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,sex_age,brier,0.04219687758417508,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,sex_age,ece,0.023982188152612507,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,sex_age,sensitivity,0.10526315789473684,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,sex_age,fpr,0.15046466128637803,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,sex_age,fnr,0.10526315789473684,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,internal_test,patient,sex_age,ppv,0.12247474747474749,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,sex,auroc,0.04180350455695736,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,sex,auprc,0.02850761425643067,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,sex,brier,0.03321850358378786,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,sex,ece,0.0406978451574187,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,sex,sensitivity,0.09584859584859584,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,sex,fpr,0.03197546282691743,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,sex,fnr,0.09584859584859584,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,sex,ppv,0.05377028970618447,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,age_group,auroc,0.0926071156778755,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,age_group,auprc,0.2815985792051457,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,age_group,brier,0.05620032991296017,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,age_group,ece,0.10013115689327226,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,age_group,sensitivity,0.09541252398395261,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,age_group,fpr,0.07678847305861214,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,age_group,fnr,0.09541252398395261,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,age_group,ppv,0.217843137254902,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,sex_age,auroc,0.14619289521250312,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,sex_age,auprc,0.4056105231113775,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,sex_age,brier,0.10791933841424885,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,sex_age,ece,0.15377598026096365,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,sex_age,sensitivity,0.2569444444444444,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,sex_age,fpr,0.17436527436527427,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,sex_age,fnr,0.2569444444444444,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,baseline,3,external_full,patient,sex_age,ppv,0.4051724137931034,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,sex,auroc,0.03319738236237002,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,sex,auprc,0.013295816597221233,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,sex,brier,0.016283603631576684,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,sex,ece,0.009520215031401763,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,sex,sensitivity,0.05750487329434695,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,sex,fpr,0.030606147341357692,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,sex,fnr,0.05750487329434695,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,sex,ppv,0.0691167574107683,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,age_group,auroc,0.0827774879423554,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,age_group,auprc,0.4786122298173938,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,age_group,brier,0.02087896545883178,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,age_group,ece,0.018900162720613366,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,age_group,sensitivity,0.125,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,age_group,fpr,0.27080165183127525,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,age_group,fnr,0.125,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,age_group,ppv,0.042264344262295084,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,sex_age,auroc,0.09654207051009778,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,sex_age,auprc,0.30713869427467944,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,sex_age,brier,0.04206942137351728,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,sex_age,ece,0.022908796220319903,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,sex_age,sensitivity,0.10526315789473684,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,sex_age,fpr,0.15553925165077043,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,sex_age,fnr,0.10526315789473684,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,internal_test,patient,sex_age,ppv,0.124973189390148,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,sex,auroc,0.04344911361698012,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,sex,auprc,0.02519200879015382,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,sex,brier,0.03355934579015904,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,sex,ece,0.04087118865181741,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,sex,sensitivity,0.0927960927960928,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,sex,fpr,0.03346312077578606,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,sex,fnr,0.0927960927960928,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,sex,ppv,0.057037189233614116,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,age_group,auroc,0.09139908446274114,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,age_group,auprc,0.2841119057433442,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,age_group,brier,0.05538797732226736,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,age_group,ece,0.0998566239897206,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,age_group,sensitivity,0.06296877725449157,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,age_group,fpr,0.09174890437304917,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,age_group,fnr,0.06296877725449157,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,age_group,ppv,0.22605117654622608,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,sex_age,auroc,0.14689448807095873,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,sex_age,auprc,0.4065669666048534,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,sex_age,brier,0.10779910249905619,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,sex_age,ece,0.15499739001582316,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,sex_age,sensitivity,0.2569444444444444,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,sex_age,fpr,0.20155610155610149,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,sex_age,fnr,0.2569444444444444,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,sex_erased,3,external_full,patient,sex_age,ppv,0.42592592592592593,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,sex,auroc,0.03329087753107829,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,sex,auprc,0.013889278009213468,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,sex,brier,0.01637212600989171,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,sex,ece,0.008822831503055708,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,sex,sensitivity,0.05750487329434695,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,sex,fpr,0.029812747623567004,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,sex,fnr,0.05750487329434695,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,sex,ppv,0.06938001289218121,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,age_group,auroc,0.08357419291840673,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,age_group,auprc,0.4831550241512711,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,age_group,brier,0.02094306560244345,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,age_group,ece,0.019298656213893785,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,age_group,sensitivity,0.125,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,age_group,fpr,0.27684394790378286,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,age_group,fnr,0.125,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,age_group,ppv,0.0415357173192899,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,sex_age,auroc,0.09941563372848872,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,sex_age,auprc,0.31318125742232894,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,sex_age,brier,0.04225501853686733,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,sex_age,ece,0.024094993540331164,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,sex_age,sensitivity,0.10526315789473684,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,sex_age,fpr,0.15046466128637803,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,sex_age,fnr,0.10526315789473684,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,internal_test,patient,sex_age,ppv,0.12247474747474749,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,sex,auroc,0.04145269768433146,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,sex,auprc,0.028556869038705912,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,sex,brier,0.03311470196499733,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,sex,ece,0.0406388641542024,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,sex,sensitivity,0.09584859584859584,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,sex,fpr,0.031938730531883563,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,sex,fnr,0.09584859584859584,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,sex,ppv,0.05415417915417914,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,age_group,auroc,0.09177001191118672,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,age_group,auprc,0.2800449971573724,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,age_group,brier,0.05633678487514396,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,age_group,ece,0.09993036320598879,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,age_group,sensitivity,0.09541252398395261,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,age_group,fpr,0.07678847305861214,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,age_group,fnr,0.09541252398395261,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,age_group,ppv,0.217843137254902,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,sex_age,auroc,0.14549241755124098,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,sex_age,auprc,0.4033403218904754,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,sex_age,brier,0.10811497947582521,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,sex_age,ece,0.15404421234548993,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,sex_age,sensitivity,0.2569444444444444,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,sex_age,fpr,0.17436527436527427,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,sex_age,fnr,0.2569444444444444,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,age_erased,3,external_full,patient,sex_age,ppv,0.4051724137931034,6,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,sex,auroc,0.0336434555794779,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,sex,auprc,0.014390670874605327,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,sex,brier,0.016191584163280436,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,sex,ece,0.009630654365442415,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,sex,sensitivity,0.05750487329434695,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,sex,fpr,0.03389021959094718,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,sex,fnr,0.05750487329434695,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,sex,ppv,0.07003031797152838,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,age_group,auroc,0.08298086398465754,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,age_group,auprc,0.48886675075175795,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,age_group,brier,0.020931598030777678,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,age_group,ece,0.018795652741146262,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,age_group,sensitivity,0.125,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,age_group,fpr,0.27460681143845844,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,age_group,fnr,0.125,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,age_group,ppv,0.04194078947368421,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,sex_age,auroc,0.09769149579745418,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,sex_age,auprc,0.31226608940207456,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,sex_age,brier,0.042087469898819715,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,sex_age,ece,0.022958016968094803,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,sex_age,sensitivity,0.10526315789473684,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,sex_age,fpr,0.15553925165077043,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,sex_age,fnr,0.10526315789473684,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,internal_test,patient,sex_age,ppv,0.124973189390148,4,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,sex,auroc,0.04367181717130286,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,sex,auprc,0.024633365297346943,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,sex,brier,0.03363823108985972,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,sex,ece,0.04098042931992635,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,sex,sensitivity,0.09584859584859584,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,sex,fpr,0.03651190126359094,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,sex,fnr,0.09584859584859584,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,sex,ppv,0.05815295815295812,2,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,age_group,auroc,0.09220889856715153,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,age_group,auprc,0.2852135914304147,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,age_group,brier,0.055591409641641776,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,age_group,ece,0.10016664734095579,3,max_image_outcome,max_calibrated_image_probability
convnext_tiny,joint_erased,3,external_full,patient,age_group,sensitivity,0.0800627943485086,3,max_image_outcome,max_calibrated_image_probability
