backbone,direction,source,target,attribute,split_index,scheme,confidence_fraction,round,auroc,source_auroc,target_local_auroc,best_C,n_target_unlabelled,n_target_labelled,coordinate_space
vits16,mbrset_to_brset,mbrset,brset,age65,4,confident_self_training,0.5,0,0.7006636889133302,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,4,confident_self_training,0.5,1,0.7226873741466783,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,4,confident_self_training,0.5,2,0.7377707784609404,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,4,confident_self_training,0.5,3,0.7437634122944482,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,4,confident_self_training,0.5,4,0.7481193068815666,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,4,confident_self_training,0.5,5,0.7491195435995187,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,4,confident_self_training,0.5,6,0.7521715512571895,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,4,confident_self_training,0.5,7,0.7553711199963613,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,4,confident_self_training,0.5,8,0.7559017971957709,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,4,confident_self_training,0.5,9,0.7578943886474617,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
vits16,mbrset_to_brset,mbrset,brset,age65,4,confident_self_training,0.5,10,0.7606822852275594,0.7006636889133302,0.9157272461329176,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,self_training,1.0,0,0.5319378518160218,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,self_training,1.0,1,0.5275286901148668,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,self_training,1.0,2,0.5230849780206346,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,self_training,1.0,3,0.5195661533718526,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,self_training,1.0,4,0.515922415763484,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,self_training,1.0,5,0.5143915675779112,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,self_training,1.0,6,0.5106920177961102,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,self_training,1.0,7,0.5096555060037953,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,self_training,1.0,8,0.5097618149055712,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,self_training,1.0,9,0.512283993600204,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,self_training,1.0,10,0.5121245302475402,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,confident_self_training,0.5,0,0.5319378518160218,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,confident_self_training,0.5,1,0.5181602181458664,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,confident_self_training,0.5,2,0.5001621210752083,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,confident_self_training,0.5,3,0.49453572244871924,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,confident_self_training,0.5,4,0.4843433564909557,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,confident_self_training,0.5,5,0.4798969866741791,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,confident_self_training,0.5,6,0.47812960118215503,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,confident_self_training,0.5,7,0.47782130536700496,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,confident_self_training,0.5,8,0.4740234198510612,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,confident_self_training,0.5,9,0.47053648787281205,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,0,confident_self_training,0.5,10,0.46787876532841477,0.5319378518160218,0.7244473265968927,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,self_training,1.0,0,0.570404236750238,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,self_training,1.0,1,0.5735530387178673,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,self_training,1.0,2,0.5737414709615994,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,self_training,1.0,3,0.5734563432243732,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,self_training,1.0,4,0.5749836361472549,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,self_training,1.0,5,0.5756183552840368,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,self_training,1.0,6,0.5753679387496033,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,self_training,1.0,7,0.5753679387496033,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,self_training,1.0,8,0.5753679387496033,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,self_training,1.0,9,0.5753679387496033,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,self_training,1.0,10,0.5753679387496033,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,confident_self_training,0.5,0,0.570404236750238,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,confident_self_training,0.5,1,0.5707042407172327,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,confident_self_training,0.5,2,0.5501626467788003,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,confident_self_training,0.5,3,0.5150745794985718,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,confident_self_training,0.5,4,0.5009471199619169,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,confident_self_training,0.5,5,0.49140649793716284,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,confident_self_training,0.5,6,0.4790369128847985,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,confident_self_training,0.5,7,0.47037150904474767,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,confident_self_training,0.5,8,0.4647334179625516,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,confident_self_training,0.5,9,0.4586639162170739,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,0,confident_self_training,0.5,10,0.4529365677562678,0.570404236750238,0.8548079974611233,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,self_training,1.0,0,0.5562948747090423,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,self_training,1.0,1,0.5562018172288078,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,self_training,1.0,2,0.5557121423500566,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,self_training,1.0,3,0.5548002957302545,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,self_training,1.0,4,0.5540265475779851,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,self_training,1.0,5,0.5531148759879262,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,self_training,1.0,6,0.5527537896273174,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,self_training,1.0,7,0.5514767726195605,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,self_training,1.0,8,0.5512827813206391,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,self_training,1.0,9,0.551161894111206,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,self_training,1.0,10,0.5511890237214311,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,confident_self_training,0.5,0,0.5562948747090423,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,confident_self_training,0.5,1,0.550875428764528,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,confident_self_training,0.5,2,0.5415119209257626,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,confident_self_training,0.5,3,0.5321013884292738,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,confident_self_training,0.5,4,0.5235787818209907,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,confident_self_training,0.5,5,0.5183271894003855,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,confident_self_training,0.5,6,0.5150287538862438,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,confident_self_training,0.5,7,0.5132712802328876,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,confident_self_training,0.5,8,0.5115872023852587,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,confident_self_training,0.5,9,0.5111836421402544,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,sex,0,confident_self_training,0.5,10,0.508803646032916,0.5562948747090423,0.73948117916838,0.1,8524,8505,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,self_training,1.0,0,0.5844961628950295,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,self_training,1.0,1,0.5845615446001431,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,self_training,1.0,2,0.5836002009518335,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,self_training,1.0,3,0.5846351959280377,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,self_training,1.0,4,0.5864980576723493,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,self_training,1.0,5,0.5876386195518691,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,self_training,1.0,6,0.5881399654329768,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,self_training,1.0,7,0.5882392009063506,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,self_training,1.0,8,0.5888591641892256,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,self_training,1.0,9,0.5904269037705345,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,self_training,1.0,10,0.5916716112119546,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,confident_self_training,0.5,0,0.5844961628950295,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,confident_self_training,0.5,1,0.5823866338086987,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,confident_self_training,0.5,2,0.5872321159070328,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,confident_self_training,0.5,3,0.592801836062998,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,confident_self_training,0.5,4,0.5988337506047162,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,confident_self_training,0.5,5,0.6026138727056966,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,confident_self_training,0.5,6,0.6060461537984445,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,confident_self_training,0.5,7,0.6074301526985847,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,confident_self_training,0.5,8,0.6039956749872855,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,confident_self_training,0.5,9,0.6013519799544343,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,age65,0,confident_self_training,0.5,10,0.60288883766317,0.5844961628950295,0.9041125609367829,0.1,8524,5649,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,self_training,1.0,0,0.5668018561534249,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,self_training,1.0,1,0.5725026710111571,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,self_training,1.0,2,0.5656590354593343,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,self_training,1.0,3,0.5642982815166028,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,self_training,1.0,4,0.5637056093892022,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,self_training,1.0,5,0.5649068999792698,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,self_training,1.0,6,0.5625787350303777,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,self_training,1.0,7,0.5614066793882985,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,self_training,1.0,8,0.5595356427170429,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,self_training,1.0,9,0.559248608682248,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,self_training,1.0,10,0.5596499247864519,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,confident_self_training,0.5,0,0.5668018561534249,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,confident_self_training,0.5,1,0.5559716367850062,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,confident_self_training,0.5,2,0.5455294449080694,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,confident_self_training,0.5,3,0.5436212001211922,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,confident_self_training,0.5,4,0.5336334787993473,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,confident_self_training,0.5,5,0.530133258208376,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,confident_self_training,0.5,6,0.5281293354099006,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,confident_self_training,0.5,7,0.5248550212352031,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,confident_self_training,0.5,8,0.5223434734307477,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,confident_self_training,0.5,9,0.5217003045750036,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,sex,1,confident_self_training,0.5,10,0.5192711461694245,0.5668018561534249,0.7219198324571707,0.1,1287,1287,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,1,self_training,1.0,0,0.5314582672167566,0.5314582672167566,0.8550534552523009,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,1,self_training,1.0,1,0.5273301134560457,0.5314582672167566,0.8550534552523009,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,1,self_training,1.0,2,0.5310665264995239,0.5314582672167566,0.8550534552523009,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,1,self_training,1.0,3,0.5264697715011107,0.5314582672167566,0.8550534552523009,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,1,self_training,1.0,4,0.5264226634401777,0.5314582672167566,0.8550534552523009,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,1,self_training,1.0,5,0.5266879562043796,0.5314582672167566,0.8550534552523009,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,1,self_training,1.0,6,0.5254730641066329,0.5314582672167566,0.8550534552523009,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,1,self_training,1.0,7,0.5239110599809584,0.5314582672167566,0.8550534552523009,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,1,self_training,1.0,8,0.5235937004125674,0.5314582672167566,0.8550534552523009,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,1,self_training,1.0,9,0.5235937004125674,0.5314582672167566,0.8550534552523009,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,1,self_training,1.0,10,0.5235937004125674,0.5314582672167566,0.8550534552523009,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,1,confident_self_training,0.5,0,0.5314582672167566,0.5314582672167566,0.8550534552523009,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,1,confident_self_training,0.5,1,0.5192572794351,0.5314582672167566,0.8550534552523009,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,1,confident_self_training,0.5,2,0.5090273920977467,0.5314582672167566,0.8550534552523009,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,1,confident_self_training,0.5,3,0.4915800539511266,0.5314582672167566,0.8550534552523009,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,1,confident_self_training,0.5,4,0.4725483973341796,0.5314582672167566,0.8550534552523009,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,1,confident_self_training,0.5,5,0.45892672960964775,0.5314582672167566,0.8550534552523009,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,age65,1,confident_self_training,0.5,6,0.4496018129165344,0.5314582672167566,0.8550534552523009,0.1,1287,1284,source-training-image-standardised-patient-mean-coordinates
