backbone,direction,source,target,attribute,split_index,k,draw,method,auroc,best_C,n_heldout,coordinate_space
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,7,target_local,0.7320537152058891,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,8,source_readout,0.6174545663676099,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,8,scratch,0.5311105360018403,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,8,anchored,0.606996204278813,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,8,target_local,0.7364216701173224,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,9,source_readout,0.6190965033356337,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,9,scratch,0.6157033586381413,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,9,anchored,0.6556360708534621,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,9,target_local,0.7331320450885668,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,10,source_readout,0.6262939958592133,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,10,scratch,0.5570939728548425,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,10,anchored,0.6297245226593053,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,10,target_local,0.7395473890039106,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,11,source_readout,0.6238612836438924,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,11,scratch,0.5853289625028755,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,11,anchored,0.6358925695882218,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,11,target_local,0.7386444674488154,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,12,source_readout,0.6241833448355187,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,12,scratch,0.5324764205198989,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,12,anchored,0.5900563607085346,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,12,target_local,0.7400908672647803,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,13,source_readout,0.6230244996549344,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,13,scratch,0.5218915343915344,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,13,anchored,0.6070738440303657,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,13,target_local,0.7337129054520359,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,14,source_readout,0.6192345295606166,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,14,scratch,0.5563377041637911,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,14,anchored,0.6231280193236715,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,14,target_local,0.7309667586841501,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,15,source_readout,0.6180469289164942,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,15,scratch,0.6039883827927306,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,15,anchored,0.636962272831838,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,15,target_local,0.728416149068323,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,16,source_readout,0.6218915343915344,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,16,scratch,0.5433086036346906,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,16,anchored,0.6072808833678398,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,16,target_local,0.7395243846330802,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,17,source_readout,0.6206838049229353,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,17,scratch,0.5844404186795491,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,17,anchored,0.627610996089257,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,17,target_local,0.7343455256498734,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,18,source_readout,0.6227139406487234,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,18,scratch,0.5950425580860363,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,18,anchored,0.63925983436853,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,18,target_local,0.736260639521509,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,19,source_readout,0.6166235334713596,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,19,scratch,0.5997038187255579,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,19,anchored,0.6341097308488612,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,50,19,target_local,0.7344404186795491,0.01,1237,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,0,source_readout,0.6244758172875615,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,0,scratch,0.5992400522464081,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,0,anchored,0.6569829574216772,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,0,target_local,0.7323371518208124,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,1,source_readout,0.6266694164776172,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,1,scratch,0.5811819187430864,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,1,anchored,0.6440025998212622,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,1,target_local,0.7402616070145177,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,2,source_readout,0.6170732012174164,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,2,scratch,0.6348313553443201,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,2,anchored,0.6654979970127054,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,2,target_local,0.7307372618132503,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,3,source_readout,0.6154920599208804,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,3,scratch,0.6013867796588985,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,3,anchored,0.6441807125760104,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,3,target_local,0.7299904381573767,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,4,source_readout,0.624878914574623,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,4,scratch,0.5775696670853879,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,4,anchored,0.6452556386748411,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,4,target_local,0.7368274681115673,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,5,source_readout,0.6169388354550625,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,5,scratch,0.6214354013161595,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,5,anchored,0.6624263331895932,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,5,target_local,0.7314153401953615,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,6,source_readout,0.6133640812194161,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,6,scratch,0.6195199080063245,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,6,anchored,0.6508052571385717,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,6,target_local,0.7328652405147146,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,7,source_readout,0.6181887495234702,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,7,scratch,0.62664754298142,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,7,anchored,0.6619701145546244,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,7,target_local,0.7274468630281667,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,8,source_readout,0.6120829192992983,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,8,scratch,0.6252226409434352,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,8,anchored,0.6598046384311078,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,8,target_local,0.7284749173494323,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,9,source_readout,0.615260825818225,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,9,scratch,0.610936123141534,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,9,anchored,0.642990169425852,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,9,target_local,0.7304341576516615,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,10,source_readout,0.6145390004437195,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,10,scratch,0.6223322146602421,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,10,anchored,0.643165157395429,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,10,target_local,0.7336995581553769,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,11,source_readout,0.6190636893713558,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,11,scratch,0.5839098561973866,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,11,anchored,0.6216697602039859,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,11,target_local,0.7346807406990769,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,12,source_readout,0.6258163501259288,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,12,scratch,0.6262850679015817,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,12,anchored,0.6775159207804464,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,12,target_local,0.7291686196573987,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,13,source_readout,0.6217166319815511,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,13,scratch,0.5934279518283118,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,13,anchored,0.6429058002262346,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,13,target_local,0.7359400291229977,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,14,source_readout,0.6276693477323434,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,14,scratch,0.6012461643262026,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,14,anchored,0.664463693121098,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,14,target_local,0.7357869146496179,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,15,source_readout,0.6194667866584171,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,15,scratch,0.5914843354519377,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,15,anchored,0.6242633318959322,0.01,1187,source-training-image-standardised-patient-mean-coordinates
vits16,brset_to_mbrset,brset,mbrset,sex,0,100,15,target_local,0.7327027516858216,0.01,1187,source-training-image-standardised-patient-mean-coordinates
