backbone,direction,source,target,split_index,attribute,outcome,method,status,auroc,target_local_auroc,transport_penalty,best_C,source_train_n,n,n_negative,n_positive,coordinate_space
convnext_tiny,brset_to_mbrset,brset,mbrset,3,age65,0,ot_entropic,complete,0.5241654647687131,0.8595096256349156,0.33534416086620256,0.1,3125,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,age65,1,unaligned,complete,0.6482504604051565,0.7750861784010955,0.12683571799593896,0.01,229,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,age65,1,mean_variance,complete,0.6503754072814847,0.7750861784010955,0.12471077111961082,0.01,229,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,age65,1,coral,complete,0.5308589507484535,0.7750861784010955,0.24422722765264204,0.01,229,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,age65,1,subspace,complete,0.6828162629267602,0.7750861784010955,0.09226991547433527,0.01,229,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,age65,1,ot_gaussian,complete,0.5432308636728526,0.7750861784010955,0.23185531472824294,0.01,229,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,3,age65,1,ot_entropic,complete,0.4953015063512301,0.7750861784010955,0.2797846720498654,0.01,229,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,age65,0,unaligned,complete,0.6347411724681278,0.9094342381702716,0.2746930657021438,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,age65,0,mean_variance,complete,0.6300852313422145,0.9094342381702716,0.2793490068280571,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,age65,0,coral,complete,0.5640292997660317,0.9094342381702716,0.3454049384042399,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,age65,0,subspace,complete,0.5570124862722629,0.9094342381702716,0.35242175189800873,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,age65,0,ot_gaussian,complete,0.5700459282337773,0.9094342381702716,0.33938830993649427,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,age65,0,ot_entropic,complete,0.609556594088717,0.9094342381702716,0.2998776440815546,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,age65,1,unaligned,complete,0.5699757468856796,0.8180465218829236,0.24807077499724395,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,age65,1,mean_variance,complete,0.5703064711718664,0.8180465218829236,0.2477400507110572,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,age65,1,coral,complete,0.5541561018630802,0.8180465218829236,0.2638904200198434,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,age65,1,subspace,complete,0.5154338000220483,0.8180465218829236,0.3026127218608753,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,age65,1,ot_gaussian,complete,0.5535222136478889,0.8180465218829236,0.2645243082350347,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,3,age65,1,ot_entropic,complete,0.5190166464557381,0.8180465218829236,0.2990298754271855,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,sex,0,unaligned,complete,0.5701127681457537,0.7178592418454306,0.14774647369967686,0.1,4770,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,sex,0,mean_variance,complete,0.5897461798413165,0.7178592418454306,0.1281130620041141,0.1,4770,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,sex,0,coral,complete,0.6067210916838084,0.7178592418454306,0.1111381501616222,0.1,4770,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,sex,0,subspace,complete,0.45831343667352337,0.7178592418454306,0.25954580517190723,0.1,4770,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,sex,0,ot_gaussian,complete,0.602432596238613,0.7178592418454306,0.11542664560681759,0.1,4770,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,sex,0,ot_entropic,complete,0.55226087275933,0.7178592418454306,0.1655983690861006,0.1,4770,988,656,332,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,sex,1,unaligned,complete,0.5007983469521932,0.5903071287686672,0.08950878181647404,0.0001,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,sex,1,mean_variance,complete,0.4976519207288438,0.5903071287686672,0.09265520803982341,0.0001,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,sex,1,coral,complete,0.49333145486991636,0.5903071287686672,0.09697567389875084,0.0001,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,sex,1,subspace,complete,0.5501080116464732,0.5903071287686672,0.04019911712219404,0.0001,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,sex,1,ot_gaussian,complete,0.4993894993894994,0.5903071287686672,0.09091762937916781,0.0001,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,sex,1,ot_entropic,complete,0.49431764816380197,0.5903071287686672,0.09598948060486523,0.0001,332,299,182,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,sex,0,unaligned,complete,0.5537603586183218,0.736820579634569,0.1830602210162472,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,sex,0,mean_variance,complete,0.5632113241810949,0.736820579634569,0.17360925545347416,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,sex,0,coral,complete,0.5673154315679348,0.736820579634569,0.1695051480666342,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,sex,0,subspace,complete,0.4799731354756934,0.736820579634569,0.2568474441588756,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,sex,0,ot_gaussian,complete,0.5720293417935127,0.736820579634569,0.16479123784105632,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,sex,0,ot_entropic,complete,0.5580083300808716,0.736820579634569,0.17881224955369746,1.0,593,7951,4968,2983,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,sex,1,unaligned,complete,0.5413695469798658,0.5969221895973154,0.05555264261744952,10.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,sex,1,mean_variance,complete,0.5425361786912751,0.5969221895973154,0.05438601090604023,10.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,sex,1,coral,complete,0.523896287751678,0.5969221895973154,0.0730259018456374,10.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,sex,1,subspace,complete,0.5001572986577181,0.5969221895973154,0.09676489093959728,10.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,sex,1,ot_gaussian,complete,0.5231491191275168,0.5969221895973154,0.07377307046979853,10.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,sex,1,ot_entropic,complete,0.507222630033557,0.5969221895973154,0.0896995595637583,10.0,179,554,256,298,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,age65,0,unaligned,complete,0.49690850943751175,0.8634393093789845,0.36653079994147275,0.1,3173,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,age65,0,mean_variance,complete,0.48346815492987183,0.8634393093789845,0.37997115444911267,0.1,3173,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,age65,0,coral,complete,0.540749566271608,0.8634393093789845,0.3226897431073765,0.1,3173,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,age65,0,subspace,complete,0.5545536255513053,0.8634393093789845,0.3088856838276792,0.1,3173,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,age65,0,ot_gaussian,complete,0.5387721828557095,0.8634393093789845,0.324667126523275,0.1,3173,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,age65,0,ot_entropic,complete,0.530808302502038,0.8634393093789845,0.33263100687694647,0.1,3173,986,555,431,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,age65,1,unaligned,complete,0.5449780422156112,0.7410398073381498,0.1960617651225386,0.001,230,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,age65,1,mean_variance,complete,0.5544222505548473,0.7410398073381498,0.1866175567833025,0.001,230,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,age65,1,coral,complete,0.4731076167540257,0.7410398073381498,0.2679321905841241,0.001,230,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,age65,1,subspace,complete,0.6298342541436464,0.7410398073381498,0.11120555319450343,0.001,230,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,age65,1,ot_gaussian,complete,0.49298767530811727,0.7410398073381498,0.2480521320300325,0.001,230,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,brset_to_mbrset,brset,mbrset,4,age65,1,ot_entropic,complete,0.46796052320914205,0.7410398073381498,0.2730792841290077,0.001,230,298,181,117,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,age65,0,unaligned,complete,0.6837973905362174,0.909290395358831,0.2254930048226137,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,age65,0,mean_variance,complete,0.6897250871412883,0.909290395358831,0.21956530821754272,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,age65,0,coral,complete,0.5729948550828439,0.909290395358831,0.3362955402759872,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,age65,0,subspace,complete,0.6940426097025258,0.909290395358831,0.2152477856563052,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,age65,0,ot_gaussian,complete,0.5837099508188893,0.909290395358831,0.3255804445399417,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,age65,0,ot_entropic,complete,0.6088919925512104,0.909290395358831,0.30039840280762065,0.1,592,5268,3120,2148,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,age65,1,unaligned,complete,0.5786572593980819,0.821574247602249,0.24291698820416707,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,age65,1,mean_variance,complete,0.5867875647668394,0.821574247602249,0.2347866828354096,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,age65,1,coral,complete,0.5933193694190277,0.821574247602249,0.2282548781832212,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,age65,1,subspace,complete,0.5882482636974975,0.821574247602249,0.23332598390475146,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,age65,1,ot_gaussian,complete,0.5992999669275714,0.821574247602249,0.22227428067467758,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
convnext_tiny,mbrset_to_brset,mbrset,brset,4,age65,1,ot_entropic,complete,0.5679362804541946,0.821574247602249,0.2536379671480543,0.01,178,381,193,188,source-training-image-standardised-patient-mean-coordinates
